Now: 18/09/2024 13:36:52
Battery Level: 1.1V
MiniCTD: S/N 60818
Site info: BERMUDA_2024
Calibrated: 09/08/2017
Latitude: 32.000000
Mode: M8
Tare: 10.1493
Pressure units: dBar
00.013	27.676	-0.026
00.011	27.676	-0.026
00.010	27.677	-0.025
00.010	27.676	-0.027
00.010	27.676	-0.027
00.012	27.677	-0.028
00.013	27.676	-0.026
00.012	27.677	-0.027
00.012	27.676	-0.028
00.012	27.676	-0.028
00.012	27.678	-0.027
00.012	27.677	-0.027
00.013	27.677	-0.026
00.011	27.676	-0.026
00.011	27.676	-0.026
00.011	27.677	-0.026
00.013	27.676	-0.027
00.012	27.675	-0.024
00.013	27.677	-0.026
00.014	27.676	-0.026
00.012	27.675	-0.027
00.012	27.675	-0.026
00.012	27.675	-0.027
00.011	27.676	-0.027
00.011	27.676	-0.026
00.013	27.676	-0.025
00.013	27.676	-0.026
00.011	27.676	-0.027
00.011	27.677	-0.026
00.012	27.677	-0.027
00.010	27.676	-0.026
00.010	27.677	-0.027
00.010	27.678	-0.024
00.010	27.678	-0.026
00.010	27.678	-0.026
00.010	27.679	-0.025
00.011	27.679	-0.025
00.011	27.679	-0.025
00.011	27.678	-0.027
00.011	27.678	-0.027
00.012	27.679	-0.026
00.012	27.678	-0.027
00.014	27.677	-0.026
00.013	27.679	-0.027
00.011	27.677	-0.027
00.010	27.678	-0.028
00.011	27.679	-0.026
00.012	27.679	-0.027
00.012	27.679	-0.026
00.012	27.679	-0.027
00.013	27.679	-0.027
00.010	27.680	-0.026
00.013	27.680	-0.026
00.014	27.681	-0.027
00.011	27.681	-0.026
00.011	27.680	-0.026
00.014	27.680	-0.027
00.012	27.680	-0.028
00.013	27.681	-0.026
00.012	27.680	-0.028
00.012	27.680	-0.026
00.012	27.681	-0.027
00.012	27.681	-0.027
00.014	27.682	-0.027
00.014	27.682	-0.026
00.011	27.682	-0.025
00.010	27.680	-0.027
00.012	27.682	-0.026
00.012	27.680	-0.026
00.011	27.680	-0.027
00.013	27.680	-0.026
00.012	27.681	-0.026
00.012	27.681	-0.026
00.011	27.681	-0.028
00.011	27.681	-0.026
00.011	27.681	-0.025
00.011	27.681	-0.025
00.011	27.680	-0.025
00.011	27.680	-0.026
00.012	27.680	-0.026
00.013	27.682	-0.027
00.012	27.681	-0.025
00.011	27.681	-0.027
00.011	27.681	-0.024
00.012	27.682	-0.025
00.011	27.682	-0.025
00.011	27.681	-0.026
00.014	27.682	-0.027
00.012	27.681	-0.026
00.014	27.683	-0.026
00.013	27.682	-0.027
00.013	27.682	-0.026
00.012	27.683	-0.027
00.013	27.683	-0.025
00.013	27.684	-0.028
00.013	27.684	-0.028
00.012	27.684	-0.027
00.013	27.684	-0.027
00.013	27.685	-0.029
00.010	27.685	-0.026
00.010	27.684	-0.025
00.011	27.684	-0.025
00.013	27.686	-0.026
00.013	27.685	-0.028
00.010	27.685	-0.027
00.010	27.685	-0.026
00.010	27.685	-0.029
00.010	27.686	-0.027
00.013	27.685	-0.026
00.010	27.686	-0.026
00.010	27.685	-0.026
00.011	27.686	-0.026
00.012	27.686	-0.027
00.014	27.686	-0.026
00.011	27.686	-0.027
00.011	27.686	-0.025
00.011	27.686	-0.026
00.010	27.687	-0.024
00.011	27.688	-0.028
00.013	27.687	-0.027
00.013	27.687	-0.024
00.012	27.688	-0.025
00.013	27.687	-0.027
00.012	27.687	-0.025
00.012	27.687	-0.025
00.012	27.689	-0.024
00.012	27.689	-0.027
00.013	27.689	-0.026
00.010	27.690	-0.026
00.011	27.689	-0.027
00.014	27.689	-0.025
00.011	27.689	-0.024
00.012	27.690	-0.027
00.013	27.690	-0.026
00.014	27.689	-0.027
00.014	27.689	-0.025
00.013	27.690	-0.027
00.012	27.690	-0.027
00.011	27.691	-0.025
00.011	27.690	-0.027
00.012	27.690	-0.024
