sample_id,OA_Station_No,ymd_out,hhmm_out,Lat_out,Long_out,depth_m,pressure_db,temperature_C,CTD_salinity,potential_temp_C,salinity,sigma_theta_kg_m3,oxygen_umol_kg,DIC_umol_kg,alkalinity_umol_kg,Nitrate_nitrite_umol_kg,nitrite_umol_kg,phosphate_umol_kg,silicate_umol_kg,POC_ug_kg,PON_ug_kg,bacteria_cells_10_8_kg,pig14_Chl_a
7004400303,3,20180719,1744,32.29884667,64.56877833,4.656,4.689,27.0098239,36.55331839,27.00874168,-999,23.88669737,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7004500101,1,20180812,1330,32.386595,64.61051833,2.511,2.528,28.2233227,36.60563401,28.22272005,36.614,23.52996115,190.6865956,2072.51,2372.15,0.312280505,0.039035063,0.009758766,1.06370547,-999,-999,9,-999
7004500102,1,20180812,1330,32.386595,64.61051833,2.45,2.468,28.2255227,36.60476849,28.22493432,-999,23.5285777,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7004500103,1,20180812,1330,32.386595,64.61051833,2.519,2.537,28.2264227,36.60416143,28.22581786,-999,23.52782882,-999,-999,-999,-999,-999,-999,-999,47.43374372,8.746024027,-999,273
7004500201,2,20180812,1425,32.33989667,64.59458667,3.026,3.047,28.1465227,36.61044324,28.14579777,36.6189,23.55900201,194.9862039,2049.17,2371.23,0.165898429,0.029276193,0,0.975873112,-999,-999,8.03,-999
7004500202,2,20180812,1425,32.33989667,64.59458667,3.414,3.438,28.1391227,36.61028016,28.1383049,-999,23.56135351,-999,-999,-999,-999,-999,-999,-999,45.39027968,-999,-999,175
7004500203,2,20180812,1425,32.33989667,64.59458667,3.136,3.159,28.1453227,36.60988252,28.14457114,-999,23.55898528,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7004500301,3,20180812,1525,32.295255,64.58191667,2.929,2.949,27.9835227,36.5926199,27.9828241,-999,23.59931615,199.4699333,2072.82,2404.92,0,0,0,0.839266862,-999,-999,7.33,-999
7004500302,3,20180812,1525,32.295255,64.58191667,3.161,3.184,27.9919227,36.59243257,27.99116827,-999,23.59642933,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7004500303,3,20180812,1525,32.295255,64.58191667,3.155,3.177,27.9681227,36.59197061,27.9673704,-999,23.60391148,-999,-999,-999,-999,-999,-999,-999,23.98929447,3.615494482,-999,21
7004600101,1,20180910,1328,32.38374333,64.60900667,3.171,3.193,28.06472125,36.30386721,28.06396395,36.3017,23.35539372,187.9221873,2047.24,2380.62,0.0780878,0.01952195,0,0.94681458,-999,-999,7.28,-999
7004600102,1,20180910,1328,32.38374333,64.60900667,3.313,3.336,28.07222125,36.30392416,28.07142988,-999,23.35297776,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7004600103,1,20180910,1328,32.38374333,64.60900667,3.278,3.301,28.06872125,36.304111,28.06793826,-999,23.35426824,-999,-999,-999,-999,-999,-999,-999,47.97487955,30.46815394,-999,142
7004600201,2,20180910,1423,32.34277833,64.59353667,3.564,3.59,28.46532125,36.34400978,28.46446077,36.3461,23.25309545,197.5368511,2039.68,2385.27,0,0.009760661,0,0.888220143,-999,-999,4.73,-999
7004600202,2,20180910,1423,32.34277833,64.59353667,3.793,3.82,28.41472125,36.34355124,28.41380683,-999,23.26957271,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7004600203,2,20180910,1423,32.34277833,64.59353667,3.764,3.791,28.40132125,36.34220075,28.40041409,-999,23.27300201,-999,-999,-999,-999,-999,-999,-999,27.99646145,5.063605807,-999,38
7004600301,3,20180910,1532,32.29917333,64.57093667,3.846,3.873,28.85522125,36.53695925,28.85428303,36.5413,23.26797179,197.7097163,2051.38,2397.75,0,0,0,0.85881664,-999,-999,4.81,-999
7004600302,3,20180910,1532,32.29917333,64.57093667,3.857,3.884,28.83962125,36.53798203,28.83868074,-999,23.2739715,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7004600303,3,20180910,1532,32.29917333,64.57093667,3.973,4.001,28.80742125,36.53757202,28.8064532,-999,23.28446327,-999,-999,-999,-999,-999,-999,-999,31.81700662,5.249072981,-999,17
7004700101,1,20181017,1303,32.38066833,64.60797667,1.915,1.929,26.0974212,36.66387926,26.09698686,36.6602,24.26036881,191.9613611,2060.46,2379.69,0.380579122,0.039033756,0.009758439,0.956327024,-999,-999,7.41,-999
7004700102,1,20181017,1303,32.38066833,64.60797667,1.879,1.892,26.0973212,36.66393466,26.09689519,-999,24.26043952,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7004700103,1,20181017,1303,32.38066833,64.60797667,1.888,1.901,26.0972212,36.66398983,26.09679317,-999,24.26051329,-999,-999,-999,-999,-999,-999,-999,29.2621646,6.200024866,-999,264
7004700201,2,20181017,1353,32.34050167,64.59006333,1.261,1.27,26.4225212,36.65881484,26.42223266,36.6589,24.15368876,201.7589893,2057.16,2397.27,0.009758448,0,0,0.888018788,-999,-999,5.81,-999
7004700202,2,20181017,1353,32.34050167,64.59006333,1.113,1.12,26.4177212,36.65858955,26.41746677,-999,24.15503186,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7004700203,2,20181017,1353,32.34050167,64.59006333,1.399,1.409,26.4147212,36.65786619,26.41440115,-999,24.15545927,-999,-999,-999,-999,-999,-999,-999,29.3524049,5.097124205,-999,104
7004700301,3,20181017,1452,32.298455,64.571045,1.436,1.447,26.5730212,36.65404189,26.57269108,36.6555,24.10223607,202.0711711,2054.67,2401.75,0.009758472,0,0,0.848987087,-999,-999,5.96,-999
7004700302,3,20181017,1452,32.298455,64.571045,1.133,1.141,26.5748212,36.65344909,26.57456088,-999,24.10119347,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7004700303,3,20181017,1452,32.298455,64.571045,0.961,0.968,26.5728212,36.65260487,26.57260036,-999,24.10118162,-999,-999,-999,-999,-999,-999,-999,25.12537226,3.368928655,-999,54
7004800101,1,20181105,1300,32.38543667,64.61094167,2.686,2.705,24.61421012,36.86366803,24.61362595,36.8621,24.87037749,201.0705654,2076.7,2407.35,0.146355169,0.019514023,0.009757011,0.809831936,-999,-999,5.85,-999
7004800102,1,20181105,1300,32.38543667,64.61094167,2.513,2.531,24.60831012,36.86186526,24.60776362,-999,24.87079498,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7004800103,1,20181105,1300,32.38543667,64.61094167,2.536,2.554,24.60811012,36.86159962,24.60755866,-999,24.87065628,-999,-999,-999,-999,-999,-999,-999,21.56623252,4.654793173,-999,166
7004800201,2,20181105,1405,32.34133333,64.59380833,2.41,2.427,24.74871012,36.89224033,24.74818385,36.8915,24.85102808,206.1275256,2072.82,2413.15,0.019513607,0,0,0.800057879,-999,-999,5.81,-999
7004800202,2,20181105,1405,32.34133333,64.59380833,2.316,2.333,24.74711012,36.89194588,24.74660426,-999,24.85128711,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7004800203,2,20181105,1405,32.34133333,64.59380833,2.982,3.003,24.74561012,36.8915009,24.74495901,-999,24.85145193,-999,-999,-999,-999,-999,-999,-999,25.07959498,4.781712662,-999,154
7004800301,3,20181105,1510,32.29959833,64.57246333,2.104,2.119,24.38491012,36.7447493,24.38445581,36.7477,24.84981051,208.2168881,2070.66,2407.53,0.00975782,0,0.00975782,0.809899078,-999,-999,5.51,-999
7004800302,3,20181105,1510,32.29959833,64.57246333,2.705,2.724,24.38621012,36.74497551,24.38562607,-999,24.84962808,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7004800303,3,20181105,1510,32.29959833,64.57246333,2.616,2.635,24.38131012,36.74356757,24.38074523,-999,24.85003627,-999,-999,-999,-999,-999,-999,-999,19.1271709,3.425324993,-999,92
7004900101,1,20181213,1543,32.38292333,64.61335167,2.663,2.682,22.13003384,36.82416374,22.12949738,36.8249,25.57094699,213.2402094,2078.1,2408.35,0.06830092,0.009757274,0.009757274,0.800096494,-999,-999,5.49,-999
7004900102,1,20181213,1543,32.38292333,64.61335167,2.58,2.598,22.12343384,36.82504369,22.12291429,-999,25.57348602,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7004900103,1,20181213,1543,32.38292333,64.61335167,2.652,2.671,22.12243384,36.82483938,22.12189971,-999,25.57361896,-999,-999,-999,-999,-999,-999,-999,30.64684678,4.961591925,-999,174
7004900124,1,20181213,1543,32.38292333,64.61335167,2.364,2.381,22.12653384,36.8245418,22.12605764,-999,25.57221172,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7004900201,2,20181213,1639,32.33835,64.585685,2.391,2.408,22.27453384,36.81726426,22.27404996,36.8174,25.52454656,213.8858774,2077.31,2408.46,0.009757327,0,0,0.77082886,-999,-999,3.99,-999
7004900202,2,20181213,1639,32.33835,64.585685,2.46,2.477,22.27393384,36.81726759,22.2734361,-999,25.52472419,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7004900203,2,20181213,1639,32.33835,64.585685,2.104,2.119,22.27643384,36.81708019,22.27600801,-999,25.52384822,-999,-999,-999,-999,-999,-999,-999,22.3427235,3.548320835,-999,166
7004900301,3,20181213,1750,32.30148667,64.58527667,2.577,2.596,22.29273384,36.81517351,22.29221188,36.816,25.51777417,213.848622,2077.21,2410.54,0,0.009757337,0,0.770829642,-999,-999,4.27,-999
7004900302,3,20181213,1750,32.30148667,64.58527667,2.414,2.431,22.29603384,36.8157611,22.295545,-999,25.51726912,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7004900303,3,20181213,1750,32.30148667,64.58527667,2.578,2.596,22.29543384,36.81539115,22.29491183,-999,25.51716878,-999,-999,-999,-999,-999,-999,-999,24.2729921,3.109672482,-999,157
7005000101,1,20190110,1342,32.38161333,64.611915,3.678,3.704,21.22847808,36.67257569,21.22775935,36.6717,25.70848901,213.5022595,2085.75,2403.49,0.165892081,0.058550146,0.009758358,0.7611519,-999,-999,5.31,-999
7005000102,1,20190110,1342,32.38161333,64.611915,3.465,3.49,21.22667808,36.67299015,21.22600092,-999,25.70929088,-999,-999,-999,-999,-999,-999,-999,32.70878459,7.278362254,-999,168
7005000103,1,20190110,1342,32.38161333,64.611915,3.59,3.616,21.23017808,36.67311385,21.22947639,-999,25.70842373,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005000201,2,20190110,1441,32.335925,64.58755833,2.909,2.93,21.53087808,36.75455899,21.53030356,36.7539,25.68679737,216.3045876,2083.8,2407.6,0.039031106,0.039031106,0,0.751348781,-999,-999,6.46,-999
7005000202,2,20190110,1441,32.335925,64.58755833,2.994,3.015,21.52997808,36.7543461,21.52938691,-999,25.6868913,-999,-999,-999,-999,-999,-999,-999,25.36241499,5.329712255,-999,250
7005000203,2,20190110,1441,32.335925,64.58755833,3.058,3.079,21.52677808,36.75411658,21.52617443,-999,25.68761345,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005000301,3,20190110,1535,32.29295,64.57719833,3.138,3.161,21.52567808,36.74845421,21.52505839,36.748,25.68361616,215.6901615,2084.4,2403.43,0.04878909,0.039031272,0.009757818,0.751351994,-999,-999,6.56,-999
7005000302,3,20190110,1535,32.29295,64.57719833,3.135,3.157,21.51717808,36.74711711,21.51655935,-999,25.68497102,-999,-999,-999,-999,-999,-999,-999,29.006567,5.709723972,-999,230
7005000303,3,20190110,1535,32.29295,64.57719833,3.229,3.252,21.51787808,36.74726021,21.51724072,-999,25.68488969,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005100121,1,20190216,1438,32.38349,64.60656333,3.876,3.903,20.02271799,36.64686769,20.02199148,-999,26.01635862,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005100122,1,20190216,1438,32.38349,64.60656333,3.519,3.544,20.02321799,36.6468873,20.0225583,-999,26.01622266,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005100123,1,20190216,1438,32.38349,64.60656333,3.614,3.64,20.02521799,36.64679774,20.02454038,-999,26.01562597,-999,-999,-999,-999,-999,-999,-999,22.1195863,6.5579214,-999,301
7005100124,1,20190216,1438,32.38349,64.60656333,3.472,3.497,20.02431799,36.6468939,20.02366702,36.6482,26.01593218,218.5277017,2088.65,2382.88,0.292755717,0.039034096,0.009758524,0.819716007,-999,-999,3.91,-999
7005100201,2,20190216,1548,32.34362667,64.59009167,4.638,4.67,20.16721799,36.66127963,20.16634421,36.663,25.98878497,223.6362265,2089.4,2396.06,0.214685223,0.058550515,0.009758419,0.839224053,-999,-999,4.51,-999
7005100202,2,20190216,1548,32.34362667,64.59009167,4.242,4.272,20.16241799,36.66095231,20.16161882,-999,25.98980075,-999,-999,-999,-999,-999,-999,-999,25.28700714,6.616523254,-999,291
7005100203,2,20190216,1548,32.34362667,64.59009167,4.325,4.356,20.16111799,36.66096742,20.16030314,-999,25.99016447,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005100204,2,20190216,1548,32.34362667,64.59009167,4.601,4.633,20.15951799,36.66094983,20.15865137,-999,25.99059313,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005100301,3,20190216,1704,32.30533833,64.57018,5.151,5.188,20.28201799,36.66161178,20.28104337,36.6617,25.95826855,223.2878957,2090.86,2400.22,0.136617998,0.068308999,0.009758428,0.829466415,-999,-999,7.6,-999
7005100302,3,20190216,1704,32.30533833,64.57018,4.998,5.033,20.27951799,36.66157804,20.27857258,-999,25.95890685,-999,-999,-999,-999,-999,-999,-999,25.3558789,6.363331639,-999,256
7005100303,3,20190216,1704,32.30533833,64.57018,5.144,5.18,20.27531799,36.66222944,20.2743451,-999,25.96053934,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005100304,3,20190216,1704,32.30533833,64.57018,5.284,5.321,20.27901799,36.66165151,20.27801849,-999,25.95911162,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005200101,1,20190310,1325,32.38416833,64.61390167,4.453,4.484,19.52002659,36.6765463,19.51920661,36.6768,26.17197305,226.5030395,2077.72,2374.13,0.156133146,0.029274965,0.009758322,0.585499297,-999,-999,4.86,-999
7005200102,1,20190310,1325,32.38416833,64.61390167,4.571,4.604,19.51992659,36.67660555,19.51908466,-999,26.17205023,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005200103,1,20190310,1325,32.38416833,64.61390167,4.599,4.632,19.51832659,36.67670176,19.51747959,-999,26.17254478,-999,-999,-999,-999,-999,-999,-999,27.51404779,6.486497638,-999,263
7005200201,2,20190310,1429,32.332895,64.60347667,3.329,3.353,19.91072659,36.70397073,19.91010474,36.7033,26.08969928,224.6879881,2089.78,2393.74,0.107339476,0.039032537,0.009758134,0.692827529,-999,-999,5.05,-999
7005200202,2,20190310,1429,32.332895,64.60347667,3.37,3.394,19.90912659,36.70398279,19.90849717,-999,26.09013556,-999,-999,-999,-999,-999,-999,-999,33.95397422,7.684935646,-999,328
7005200203,2,20190310,1429,32.332895,64.60347667,3.469,3.493,19.90902659,36.7040663,19.90837881,-999,26.09023069,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005200301,3,20190310,1528,32.30480167,64.57093333,3.858,3.885,20.03602659,36.70817381,20.03530285,36.7079,26.05957452,225.9238445,2088.25,2391.9,0.039032407,0.019516203,0.009758102,0.448872677,-999,-999,4.45,-999
7005200302,3,20190310,1528,32.30480167,64.57093333,3.824,3.851,20.03142659,36.7074288,20.03070931,-999,26.06023141,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005200303,3,20190310,1528,32.30480167,64.57093333,3.7,3.726,20.03662659,36.70775011,20.03593246,-999,26.05908342,-999,-999,-999,-999,-999,-999,-999,35.60091977,7.178625956,-999,276
7005300101,1,20190407,1402,32.37826833,64.60639,3.362,3.386,21.45021554,36.83853708,21.44955311,36.8373,25.77320631,220.0848917,2088.05,2404.17,0,0,0.009757187,0.819603677,-999,-999,3.86,-999
7005300102,1,20190407,1402,32.37826833,64.60639,3.078,3.099,21.45311554,36.83854746,21.4525092,-999,25.77239064,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005300103,1,20190407,1402,32.37826833,64.60639,3.187,3.209,21.43871554,36.83726143,21.43808798,-999,25.77542988,-999,-999,-999,-999,-999,-999,-999,20.21746911,3.655521174,-999,73
7005300104,1,20190407,1402,32.37826833,64.60639,3.418,3.442,21.43321554,36.83710599,21.43254253,-999,25.776856,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005300105,1,20190407,1402,32.37826833,64.60639,3.461,3.485,21.41611554,36.83524947,21.41543452,-999,25.78020669,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005300106,1,20190407,1402,32.37826833,64.60639,3.259,3.282,21.40961554,36.83516402,21.40897433,-999,25.7819398,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005300201,2,20190407,1509,32.34320667,64.59388333,3.806,3.833,21.33971554,36.81545123,21.33896848,36.8139,25.78639986,220.8723447,2086.77,2398.06,0,0,0.009757352,0.800102872,-999,-999,3.47,-999
7005300202,2,20190407,1509,32.34320667,64.59388333,3.734,3.76,21.33851554,36.81523187,21.33778274,-999,25.78656223,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005300203,2,20190407,1509,32.34320667,64.59388333,3.874,3.901,21.33431554,36.81477396,21.33355537,-999,25.78738752,-999,-999,-999,-999,-999,-999,-999,21.90369624,2.836660261,-999,75
7005300204,2,20190407,1509,32.34320667,64.59388333,3.831,3.858,21.32631554,36.81491028,21.32556395,-999,25.78970984,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005300205,2,20190407,1509,32.34320667,64.59388333,3.89,3.917,21.32161554,36.81438932,21.32085257,-999,25.79062109,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005300206,2,20190407,1509,32.34320667,64.59388333,4.117,4.146,21.31391554,36.8139508,21.31310818,-999,25.79243645,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005300301,3,20190407,1634,32.29216167,64.56633167,3.372,3.396,21.11551554,36.74747119,21.11485883,36.7414,25.79667496,222.5379206,2085.93,2395.75,0.009757865,0.009757865,0,0.809902776,-999,-999,3.88,-999
7005300302,3,20190407,1634,32.29216167,64.56633167,2.765,2.784,21.25601554,36.74474455,21.25547465,-999,25.75574268,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005300303,3,20190407,1634,32.29216167,64.56633167,3.186,3.208,21.20751554,36.74207667,21.20689328,-999,25.76715486,-999,-999,-999,-999,-999,-999,-999,28.30876559,3.655574069,-999,109
7005300304,3,20190407,1634,32.29216167,64.56633167,3.047,3.069,21.11091554,36.7450055,21.11032217,-999,25.79604896,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005300305,3,20190407,1634,32.29216167,64.56633167,2.982,3.003,21.14641554,36.74735389,21.14583423,-999,25.78804014,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005300306,3,20190407,1634,32.29216167,64.56633167,3.119,3.141,21.08471554,36.74478598,21.08410878,-999,25.80310651,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005400101,1,20190511,1252,32.381035,64.62023333,2.434,2.452,22.60096926,36.83884946,22.60047133,36.8397,25.44737938,213.8250689,2085.86,2391.29,0.068300188,0.00975717,0.00975717,0.673244707,-999,-999,4.02,-999
7005400102,1,20190511,1252,32.381035,64.62023333,2.406,2.423,22.59966926,36.83851623,22.59917724,-999,25.44749904,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005400103,1,20190511,1252,32.381035,64.62023333,2.399,2.416,22.60386926,36.83898195,22.60337859,-999,25.44664279,-999,-999,-999,-999,-999,-999,-999,22.77152818,3.471804724,-999,75
7005400201,2,20190511,1354,32.34439333,64.59647333,3.677,3.703,22.73816926,36.83565355,22.73741401,36.838,25.40544326,216.5934849,2091.92,2407.71,0,0,0.009757182,0.722031445,-999,-999,4.36,-999
7005400202,2,20190511,1354,32.34439333,64.59647333,3.674,3.7,22.75536926,36.837506,22.75461421,-999,25.40187641,-999,-999,-999,-999,-999,-999,-999,23.65013665,4.671511528,-999,35
7005400203,2,20190511,1354,32.34439333,64.59647333,3.712,3.738,22.76116926,36.83779769,22.76040632,-999,25.40042265,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005400301,3,20190511,1501,32.30447167,64.57750333,4.439,4.47,22.93176926,36.86800192,22.93085188,36.8694,25.37392383,216.1964901,2088.38,2410.88,0,0,0.00975696,0.741528934,-999,-999,3.78,-999
7005400302,3,20190511,1501,32.30447167,64.57750333,4.313,4.344,22.93196926,36.86796342,22.93107774,-999,25.37382903,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005400303,3,20190511,1501,32.30447167,64.57750333,4.505,4.536,22.98506926,36.86979364,22.98413677,-999,25.35978529,-999,-999,-999,-999,-999,-999,-999,22.4122925,3.969453023,-999,34
7005500101,1,20190605,1425,32.37683167,64.61189333,3.066,3.088,23.90238712,36.85983415,23.90173422,36.8592,25.08182563,-999,-999,-999,0.117084381,0.019514064,0,0.751291447,-999,-999,6.17,-999
7005500102,1,20190605,1425,32.37683167,64.61189333,2.97,2.991,23.90308712,36.86021101,23.90245472,-999,25.08189619,207.6772738,2082.48,2278.35,-999,-999,-999,-999,-999,-999,-999,-999
7005500103,1,20190605,1425,32.37683167,64.61189333,2.745,2.764,23.90018712,36.85979983,23.89960277,-999,25.0824356,-999,-999,-999,-999,-999,-999,-999,46.32886356,7.823909997,-999,185
7005500104,1,20190605,1425,32.37683167,64.61189333,2.807,2.827,23.89738712,36.85961892,23.8967895,-999,25.08313769,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005500105,1,20190605,1425,32.37683167,64.61189333,2.889,2.909,23.89988712,36.85972407,23.89927212,-999,25.08247678,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005500106,1,20190605,1425,32.37683167,64.61189333,2.936,2.957,23.90538712,36.85976524,23.90476187,-999,25.08087027,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005500201,2,20190605,1548,32.33929833,64.60087167,3.676,3.702,24.22408712,36.85021069,24.22329685,36.8507,24.97820711,211.8672809,2075.31,2387.8,0.029271276,0.009757092,0,0.731781891,-999,-999,5.42,-999
7005500202,2,20190605,1548,32.33929833,64.60087167,3.211,3.234,24.24158712,36.85041623,24.24089639,-999,24.97306743,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005500203,2,20190605,1548,32.33929833,64.60087167,3.34,3.364,24.23718712,36.84988387,24.23646872,-999,24.97399683,-999,-999,-999,-999,-999,-999,-999,22.05917215,4.195242824,-999,199
7005500204,2,20190605,1548,32.33929833,64.60087167,3.717,3.743,24.22668712,36.84978018,24.22588803,-999,24.97710168,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005500205,2,20190605,1548,32.33929833,64.60087167,2.981,3.002,24.23558712,36.84930129,24.23494606,-999,24.97401416,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005500206,2,20190605,1548,32.33929833,64.60087167,3.554,3.579,24.24768712,36.8507493,24.24692256,-999,24.97150566,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005500301,3,20190605,1809,32.30655667,64.56952,3.465,3.489,23.80968712,36.66765387,23.80895209,36.6702,24.96387962,214.1984355,2086.65,2404.22,0,0,0,0.595260466,-999,-999,6.38,-999
7005500302,3,20190605,1809,32.30655667,64.56952,3.284,3.307,23.78778712,36.67218536,23.78709088,-999,24.97381065,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005500303,3,20190605,1809,32.30655667,64.56952,3.367,3.391,23.81638712,36.66960583,23.81567259,-999,24.96335993,-999,-999,-999,-999,-999,-999,-999,30.48951027,5.268587375,-999,58
7005500304,3,20190605,1809,32.30655667,64.56952,3.575,3.6,23.81708712,36.66842784,23.81632853,-999,24.96227242,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005500305,3,20190605,1809,32.30655667,64.56952,3.116,3.138,23.79488712,36.66845965,23.79422633,-999,24.96886774,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005600101,1,20190714,1240,32.38226167,64.612875,2.563,2.581,27.6750848,36.86174257,27.67447779,36.862,23.9030097,195.0391534,2059.79,2365.91,0.087813108,0.029271036,0.009757012,0.956187175,-999,-999,9.15,-999
7005600102,1,20190714,1240,32.38226167,64.612875,2.789,2.809,27.6681848,36.86190182,27.66752429,-999,23.90540361,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005600103,1,20190714,1240,32.38226167,64.612875,2.541,2.559,27.6858848,36.86207711,27.68528279,-999,23.89972709,-999,-999,-999,-999,-999,-999,-999,58.47894021,11.20536993,-999,297
7005600201,2,20190714,1337,32.34190333,64.58685667,3.486,3.511,27.4109848,36.78087056,27.41016505,36.7837,23.92829408,200.570758,2057.59,2374.59,0,0.009757566,0.009757566,0.809877949,-999,-999,5.33,-999
7005600202,2,20190714,1337,32.34190333,64.58685667,3.492,3.516,27.4164848,36.77881971,27.41566377,-999,23.92496232,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005600203,2,20190714,1337,32.34190333,64.58685667,3.452,3.476,27.3769848,36.77883372,27.37617397,-999,23.93780358,-999,-999,-999,-999,-999,-999,-999,56.59275691,10.07200628,-999,176
7005600301,3,20190714,1445,32.30276667,64.56887667,3.073,3.095,27.0395848,36.72512066,27.03886949,36.7294,24.00644991,202.3043419,2070.42,2395.01,0,0,0.00975795,0.722088273,-999,-999,6.82,-999
7005600302,3,20190714,1445,32.30276667,64.56887667,3.148,3.17,27.0418848,36.72511194,27.04115211,-999,24.00570786,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005600303,3,20190714,1445,32.30276667,64.56887667,3.101,3.123,27.0517848,36.72354631,27.05106278,-999,24.00133456,-999,-999,-999,-999,-999,-999,-999,35.26535585,5.304456573,-999,71
7005700101,1,20190816,1340,32.38193667,64.60806333,2.882,2.902,28.36145048,36.24740762,28.36075699,36.2438,23.21488961,193.3271022,2034.73,2354.61,0.273318773,0.039045539,0.009761385,1.13232063,-999,-999,5.96,-999
7005700102,1,20190816,1340,32.38193667,64.60806333,2.911,2.932,28.36115048,36.24716589,28.36044982,-999,23.21480966,-999,-999,-999,-999,-999,-999,-999,19.67427247,3.872272315,-999,40
7005700103,1,20190816,1340,32.38193667,64.60806333,3.135,3.157,28.35715048,36.24691886,28.35639613,-999,23.21596722,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005700201,2,20190816,1436,32.33578167,64.59010333,3.028,3.05,28.37595048,36.29973619,28.37522122,36.3032,23.24943395,197.7708738,2062.47,2384.99,0.097609644,0.009760964,0.009760964,1.073706089,-999,-999,4.75,-999
7005700202,2,20190816,1436,32.33578167,64.59010333,2.993,3.014,28.37645048,36.30409458,28.37572981,-999,23.25254198,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
7005700203,2,20190816,1436,32.33578167,64.59010333,3.1,3.122,28.37585048,36.29943357,28.37510401,-999,23.24924527,-999,-999,-999,-999,-999,-999,-999,24.61155885,4.175262467,-999,79
7005700301,3,20190816,1542,32.30033,64.57232,2.169,2.184,28.49285048,36.43491392,28.49232648,36.436,23.31216501,198.1388626,2051.77,2391.41,0,0,0,0.995522538,-999,-999,6.43,-999
7005700302,3,20190816,1542,32.30033,64.57232,2.141,2.156,28.51635048,36.43435827,28.51583289,-999,23.3039273,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
