BATS_HS_Cast_id,Decimal_Year,Lat,Long,Pressure_db,Depth_m,Temperature_C,Conductivity,Practical_Salinity,Dissolved_oxygen,Beam_Attenuation,Fluorescence,PAR,OA_Cast_No,OA_Station_No
10347001,2018.38783675799,32.3825783333333,64.6129983333333,12,11.9189508320558,24.6658143499694,5.51218815348235,36.7953785541724,216.740725349958,0.572427389890843,0.117230024766163,271.893989782607,70042001,1
10348001,2018.4424238965,32.3824883333333,64.6138433333333,4,3.96962244323513,26.154569447964,5.65067436077724,36.6206953898985,203.103386004825,0.60722533308313,0.157227228373053,175.308453743667,70043001,1
10348001,2018.4424238965,32.3824883333333,64.6138433333333,6,5.95833946015741,26.1678612626252,5.65362763548722,36.631023610493,203.299142034079,0.605980568493569,0.15416108174787,127.241045150807,70043001,1
10348001,2018.4424238965,32.3824883333333,64.6138433333333,8,7.94097788389286,26.1789586690937,5.65797614602696,36.6533000798479,201.721442924036,0.60743334404135,0.158183484856782,94.041781909651,70043001,1
10348001,2018.4424238965,32.3824883333333,64.6138433333333,10,9.93215360856456,26.1174182072776,5.65365575282862,36.670277187495,199.257722752298,0.60798673476198,0.158512205820588,77.0069484922792,70043001,1
10348001,2018.4424238965,32.3824883333333,64.6138433333333,12,11.9127865788145,25.728068027003,5.60875372483217,36.6521434445076,196.175857960141,0.604823476281034,0.15952665426022,61.7382597033895,70043001,1
10349008,2018.54697488584,32.3833433333333,64.6142266666667,3,2.96499831989247,27.0931348879032,5.74223869905712,36.5404702879858,200.809992190273,0.63463565188172,0.118581115591398,1022.68553427419,70044001,1
10349008,2018.54697488584,32.3833433333333,64.6142266666667,5,4.9660196318861,27.096703609878,5.74276306007507,36.5407979390035,201.113497812838,0.59684015319185,0.10861962920615,752.986904109048,70044001,1
10349008,2018.54697488584,32.3833433333333,64.6142266666667,7,6.95228079531845,27.0798186243771,5.74078593768821,36.539251258263,200.290881793871,0.596811249934103,0.110963889246756,567.49236101101,70044001,1
10349008,2018.54697488584,32.3833433333333,64.6142266666667,9,8.93503883902193,27.0449026311293,5.73666320873535,36.5364723991976,201.051905837014,0.597078714294641,0.129677384348178,443.050189484023,70044001,1
10349008,2018.54697488584,32.3833433333333,64.6142266666667,11,10.9249078792032,26.9995326153966,5.73135396453196,36.5333836127225,200.899678452551,0.593988190865199,0.138713234481939,350.321565049234,70044001,1
10350001,2018.61247336378,32.3871233333333,64.6108933333334,3,2.9683429666765,28.2111968374226,5.87407973620241,36.6041322926853,189.335820363979,0.603560041285756,0.118835535240342,1300.11526983191,70045001,1
10350001,2018.61247336378,32.3871233333333,64.6108933333334,5,4.96657470889142,28.1903213557666,5.87200511076033,36.6051165709078,188.413978923878,0.600080350278394,0.119057297222903,319.91352377107,70045001,1
10350001,2018.61247336378,32.3871233333333,64.6108933333334,7,6.94731250602708,28.1652712082135,5.86952833928496,36.6065102364587,187.882905388168,0.601064308711905,0.125140433553003,165.091259132554,70045001,1
10350001,2018.61247336377,32.3871233333333,64.6108933333334,9,8.93724730643807,28.0644963418718,5.85880788216128,36.6086297513942,187.129613505007,0.598711060267688,0.133431034177067,124.899899390786,70045001,1
10350001,2018.61247336378,32.3871233333333,64.6108933333334,11,10.922457095407,27.9338888715499,5.84478284180974,36.6105972027102,186.782067766902,0.581362030272134,0.14507753888378,98.7907818695053,70045001,1
10350001,2018.61247336378,32.3871233333333,64.6108933333334,13,12.9091585403461,27.9106190377014,5.84237379458346,36.6110682022539,187.181294950513,0.605791117050166,0.155816036562438,89.0504918766341,70045001,1
10351001,2018.69192922374,32.3834533333333,64.6083483333333,4,3.96965682967959,28.0872467980607,5.8174666259654,36.3010877832835,186.107250815355,0.517603204047217,0.0508862225969646,1084.30905902192,70046001,1
10351001,2018.69192922374,32.3834533333333,64.6083483333333,6,5.95842700614704,28.0627872630223,5.81530846582614,36.3041263728726,183.726461200654,0.521865202993149,0.0549136784631301,829.375431420591,70046001,1
10351001,2018.69192922374,32.3834533333333,64.6083483333333,8,7.96543042251093,28.0292005054128,5.81228840314407,36.3081295152189,182.873679669114,0.528282439502867,0.0720918721395093,717.623755686323,70046001,1
10351001,2018.69192922374,32.3834533333333,64.6083483333333,10,9.9326434454742,28.025595723537,5.81205013673531,36.3086171676695,182.275948947566,0.537343539578889,0.0825743868856966,577.804389075353,70046001,1
10351001,2018.69192922374,32.3834533333333,64.6083483333333,12,11.9139142829135,28.0145792611047,5.81108793549617,36.3097182811948,181.758276666152,0.537954675670185,0.088704709494281,479.7726440332,70046001,1
10351001,2018.69192922374,32.3834533333333,64.6083483333333,14,13.9007092195327,28.0107165608856,5.81082875437859,36.3102575368766,181.253581705709,0.541168361089066,0.092188277013145,393.088650921926,70046001,1
10352001,2018.79325532725,32.3813616666667,64.608305,2,1.95356516443362,26.0980153534714,5.6504690165839,36.6650685447722,191.796949994725,0.492701827040195,0.122711571254568,118.54741047503,70047001,1
10352001,2018.79325532725,32.3813616666667,64.608305,4,3.97245689872094,26.0982090772204,5.65048048717234,36.6643504462209,190.879389849313,0.491185695354359,0.116178561274341,87.1124934555462,70047001,1
10352001,2018.79325532725,32.3813616666667,64.608305,6,5.95972423116677,26.0956658888048,5.65024016490458,36.663979894265,190.633785080529,0.489539952760809,0.123206736503288,72.1440761399168,70047001,1
10352001,2018.79325532725,32.3813616666667,64.608305,8,7.94459316617282,26.0965790205569,5.6503686441546,36.6635427835869,190.861298396594,0.490016656816202,0.127175855575787,63.9221351920647,70047001,1
10352001,2018.79325532725,32.3813616666667,64.608305,10,9.9369749356534,26.0943701486617,5.65023477101029,36.6636840843173,190.826677266149,0.48966517888693,0.131137982504374,56.624674990846,70047001,1
10352001,2018.79325532725,32.3813616666667,64.608305,12,11.9155742934802,26.0915351013778,5.65005572533647,36.663995966626,190.485086318808,0.490851452823961,0.135112982809657,52.5501936078789,70047001,1
10352001,2018.79325532725,32.3813616666667,64.608305,14,13.8983180935721,26.090209900693,5.64999979546262,36.6640006879249,190.595819646467,0.491422484591194,0.14623194328579,51.8041051277526,70047001,1
10352001,2018.79325532725,32.3813616666667,64.608305,16,15.8883346118211,26.0905726748083,5.65013077627289,36.6640227983599,191.038172513327,0.491664316939808,0.1435920377794,52.0513888329284,70047001,1
10352001,2018.79325532725,32.3813616666667,64.608305,18,17.8724135751493,26.091026816439,5.65028321885967,36.6641289921354,191.080073306964,0.492335845755835,0.142677422792424,38.2311777818405,70047001,1
10353001,2018.84530060883,32.3850266666667,64.6125283333333,3,2.98502372034956,24.5774438051663,5.5093912652775,36.8498731787891,199.791908741797,0.456250732039496,0.0947496538417887,4.29913007604131,70048001,1
10353001,2018.84530060883,32.3850266666667,64.6125283333333,5,4.9685359797039,24.5734133659319,5.50879378815746,36.8480059761141,199.938340131768,0.454713270500061,0.0956438167631103,8.15867524520426,70048001,1
10353001,2018.84530060883,32.3850266666667,64.6125283333333,7,6.94866580288507,24.5828156669942,5.51041189300221,36.8518090491624,200.553147441251,0.454400855779818,0.100204607272317,7.33543857543943,70048001,1
10353001,2018.84530060883,32.3850266666667,64.6125283333333,9,8.93572811563763,24.5908493017371,5.5118488353755,36.8553703816074,200.536386443921,0.45413679706422,0.108989231196194,6.58381902234529,70048001,1
10353001,2018.84530060883,32.3850266666667,64.6125283333333,11,10.9245884721641,24.5925063339202,5.51217307153733,36.8557806239901,200.679562966363,0.454087419340012,0.115710483073795,6.61735798423681,70048001,1
10353001,2018.84530060883,32.3850266666667,64.6125283333333,13,12.9076929255066,24.5907796169434,5.51196526679881,36.854960122469,200.809169877426,0.453861243964565,0.123099361170468,8.14145745292223,70048001,1
10353001,2018.84530060883,32.3850266666667,64.6125283333333,15,14.8974319084719,24.5921010855261,5.51226035112423,36.8554266130711,200.727082675388,0.453565842556345,0.119926645824268,9.25342086579919,70048001,1
10354001,2018.94971651446,32.382235,64.6138033333333,3,2.97613359148112,22.1042084769797,5.23381284534867,36.7880674404915,181.590864399637,19.6620344627299,0.0735002904162633,0.0108228184898354,70049001,1
10354001,2018.94971651446,32.382235,64.6138033333333,5,4.96542907661807,22.1235793042954,5.23914873638473,36.8131188049177,191.668677023131,20.7176498311165,0.0659613336742785,0.0253797614212674,70049001,1
10354001,2018.94971651446,32.382235,64.6138033333333,7,6.95067651053058,22.1176759782378,5.23926707030538,36.8183639199833,191.708393098083,16.2664752896856,0.0772262789385936,0.0557901794039376,70049001,1
10354001,2018.94971651446,32.382235,64.6138033333333,9,8.93790852785276,22.1181696438424,5.23968755859267,36.8205596296236,196.505998095202,13.8836738125556,0.0843197058710739,0.205127036712874,70049001,1
10355001,2019.02619863014,32.38108,64.6160666666667,4,3.97151494321578,21.2377688152062,5.12679957509155,36.6733453654799,213.185762219453,0.533516049013748,0.0801619246861925,112.531443514644,70050001,1
10355001,2019.02619863014,32.38108,64.6160666666667,6,5.95895181113037,21.2316436898148,5.12617248271163,36.672825981557,212.565602842667,0.534779358447867,0.0765619249806228,84.9613329045283,70050001,1
10355001,2019.02619863014,32.38108,64.6160666666667,8,7.94439798664602,21.2314084660122,5.1261878069584,36.672425490079,212.819700991717,0.534530491261155,0.0813204343562452,72.791028065898,70050001,1
10355001,2019.02619863014,32.38108,64.6160666666667,10,9.93073825647319,21.232128650797,5.12631841493719,36.6721335968806,212.336661714667,0.535989332658329,0.0857332920429468,57.5656262893368,70050001,1
10355001,2019.02619863014,32.38108,64.6160666666667,12,11.9177035733033,21.2319413758638,5.12641266350073,36.6723276789556,212.132823176927,0.53752096660718,0.0902627808888107,48.7629041415495,70050001,1
10355001,2019.02619863014,32.38108,64.6160666666667,14,13.9026455229948,21.2330818523006,5.1265541904241,36.6717632954708,212.252917887929,0.536786934001135,0.091057910904893,46.355384472109,70050001,1
10356001,2019.12766933029,32.3829866666667,64.6084383333333,4,3.96983230796273,20.0182013046852,4.99411564093155,36.6471131865344,219.721278425717,0.608833362629636,0.294765072947794,408.343093689576,70051001,1
10356001,2019.12766933029,32.3829866666667,64.6084383333333,6,5.9513367432286,20.0201332570102,4.99439682747495,36.6470006824333,219.629688326183,0.608464718643029,0.307437789231568,310.012629936045,70051001,1
10356001,2019.12766933029,32.3829866666667,64.6084383333333,8,7.94630200844392,20.0216747482723,4.99465070017468,36.6470036204125,219.740905647744,0.609626469044108,0.307080318026574,252.659280913937,70051001,1
10356001,2019.12766933029,32.3829866666667,64.6084383333333,10,9.93248610785389,20.013500627074,4.99398460702262,36.6478928477967,219.491023960466,0.609331995572887,0.297244625655512,202.826944839302,70051001,1
10357001,2019.18781202435,32.3847216666667,64.6121283333333,4,3.96631261770245,19.5148041774539,4.94448165971042,36.6764368799895,226.139299404644,0.579275706214689,0.163989642184557,1536.27310734463,70052001,1
10357001,2019.18781202435,32.3847216666667,64.6121283333333,6,5.95785768832327,19.5152403905011,4.94461560815241,36.6764132739352,226.023100484577,0.578359588555048,0.156786727262366,915.656587873522,70052001,1
10357001,2019.18781202435,32.3847216666667,64.6121283333333,8,7.94433178587076,19.5169026816159,4.94492117689057,36.6767423741279,226.2608098124,0.578439811476135,0.169759513951281,661.074268450644,70052001,1
10357001,2019.18781202435,32.3847216666667,64.6121283333333,10,9.92908236426277,19.514270273604,4.94477185575783,36.6770563823913,226.098693409729,0.578228216239974,0.177115170417866,585.557775253668,70052001,1
10357001,2019.18781202435,32.3847216666667,64.6121283333333,12,11.9180074908078,19.5130426306976,4.94472663420457,36.6770026705666,226.107435564317,0.579202351358495,0.191014344209348,485.873900097384,70052001,1
10357001,2019.18781202435,32.3847216666667,64.6121283333333,14,13.9030046883758,19.5133764836709,4.94484991115371,36.6769805009986,226.170365628575,0.578912590550253,0.204620747998816,394.241135239018,70052001,1
10358001,2019.26459855403,32.3784566666667,64.606655,4,3.97139319248826,21.4816213938732,5.17334381704364,36.8379696506841,219.213932613591,0.440839392605634,0.0289511296948357,61.6317265346244,70053001,1
10358001,2019.26459855403,32.3784566666667,64.606655,6,5.95976601076427,21.4402765169242,5.16882902301535,36.8365547290728,219.760072709313,0.440514983880615,0.0355151645769864,0.505838197594159,70053001,1
10358001,2019.26459855403,32.3784566666667,64.606655,8,7.94917061092707,21.4388926338054,5.16888369247483,36.8374575944046,219.579814351079,0.441100361252108,0.0316076047333994,2.55112177837823,70053001,1
10358001,2019.26459855403,32.3784566666667,64.606655,10,9.92360727142236,21.2975454429345,5.15061443049073,36.8114516825344,219.934570815686,0.441320615828335,0.0317757371987575,2.68757171397153,70053001,1
10358001,2019.26459855403,32.3784566666667,64.606655,12,11.9119308959755,21.2985567306398,5.15136238665978,36.815897136902,220.205444066067,0.44270448662665,0.0377717830888267,2.79385919918908,70053001,1
10359001,2019.35761986301,32.3815183333333,64.6231783333333,3,2.97413593539704,22.5995163932436,5.29348992397366,36.8383630936276,213.512415562828,0.461592893674293,0.0569307671601615,637.746239569314,70054001,1
10359001,2019.35761986301,32.3815183333333,64.6231783333333,5,4.96226815344638,22.5976011535524,5.29333220110884,36.8380401065284,212.980301425555,0.45950455228073,0.0310365215187816,453.952733811608,70054001,1
10359001,2019.35761986301,32.3815183333333,64.6231783333333,7,6.95151615286887,22.5973379120732,5.29340908279994,36.8381602896681,213.023765795662,0.458958860461373,0.0362357971093624,362.2671209773,70054001,1
10359001,2019.35761986301,32.3815183333333,64.6231783333333,9,8.93781265976139,22.596446224744,5.29338896623779,36.838051220164,213.906356505863,0.459360372391529,0.043778178177596,303.929614413776,70054001,1
10360001,2019.42628234399,32.3815516666667,64.6129433333333,4,3.96806393339617,23.8717406229846,5.43397584951546,36.8598618475333,207.816146545298,0.513278400879673,0.0876239239710965,735.837329563305,70055001,1
10360001,2019.42628234399,32.3815516666667,64.6129433333333,6,5.96074694279095,23.8451514331309,5.43104111383136,36.8588147885484,207.777329257153,0.513660948285641,0.0926986243375874,494.117257369758,70055001,1
10360001,2019.42628234399,32.3815516666667,64.6129433333333,8,7.94275736621626,23.8166477554789,5.42800372561156,36.8585702128754,207.851259620466,0.515569468285716,0.110043095817425,362.652906772925,70055001,1
10360001,2019.42628234399,32.3815516666667,64.6129433333333,10,9.92999211347261,23.8064672541845,5.42694919495154,36.8582731910986,207.938930313315,0.517413849335575,0.114297859566222,289.766469075824,70055001,1
10361001,2019.53293949772,32.3833733333333,64.6110016666667,3,2.97995733273763,27.6885875030046,5.85284932659856,36.8624518839407,194.859307296264,0.583665140176477,0.0924760750586396,377.248216240366,70056001,1
10361001,2019.53293949772,32.3833733333333,64.6110016666667,5,4.96417475859051,27.6794058072349,5.85185059331081,36.8619491083801,194.897457820474,0.583966321234676,0.0987166776453185,119.459303165361,70056001,1
10361001,2019.53293949772,32.3833733333333,64.6110016666667,7,6.95045380350961,27.6213988323531,5.84499638154417,36.8582194622143,196.458869229281,0.584370729925865,0.114125757351978,96.6998862175626,70056001,1
10362001,2019.62345700152,32.38259,64.61034,3,2.97877401129943,28.358636920678,5.83958671089121,36.248164602889,192.955948550057,0.482198305084746,0.0329610169491525,285.975762711864,70057001,1
10362001,2019.62345700152,32.38259,64.61034,5,4.96520546770507,28.3642687241771,5.84019908448302,36.2475293400779,193.511419717681,0.481129586696463,0.0309371867740147,215.449260740756,70057001,1
10362001,2019.62345700152,32.38259,64.61034,7,6.94976712427968,28.3231880249271,5.83541506613072,36.2448904272878,192.824193544995,0.480832210362235,0.0345746798412894,191.156955020031,70057001,1
10362001,2019.62345700152,32.38259,64.61034,9,8.93760674347395,28.2887988956141,5.83155359686629,36.2435831465247,192.578871176696,0.48050583311193,0.0350964104624257,172.650773880259,70057001,1
10362001,2019.62345700152,32.38259,64.61034,11,10.9228830282625,28.2843820573404,5.83116043499954,36.2436055143421,192.874059109599,0.479547945672005,0.038852058761487,162.792794945126,70057001,1
10362001,2019.62345700152,32.38259,64.61034,13,12.9096944817699,28.2811056339549,5.83106234703865,36.2448228057067,192.956802400066,0.479752803998342,0.0412199099633252,152.897052018694,70057001,1
10363001,2019.68367199391,32.38089,64.612905,5,4.9648435745227,29.5846577462859,6.00405785376888,36.4529265101683,181.164802187607,0.650226247392909,0.0523184662281405,207.727652815659,70058001,1
10363001,2019.68367199391,32.38089,64.612905,7,6.95136118747281,29.5807775476856,6.00373025959708,36.4530271514216,181.100821512135,0.648756387312628,3.54128007710523,179.280793160475,70058001,1
10363001,2019.68367199391,32.38089,64.612905,9,8.94366274232793,29.5803457194005,6.00377745995473,36.4530837311022,181.04696202494,0.647103471265782,4.86446603444766,156.274501278835,70058001,1
10364001,2019.80147260274,32.384995,64.61404,2,1.98439870894247,25.5194895862085,5.57961522630237,36.6081622234883,201.426241262679,0.552140136700209,0.0831056768558952,3103.15564837668,70059001,1
10364001,2019.80147260274,32.384995,64.61404,4,3.97556661687639,25.5137466539498,5.57892957760725,36.6070605252803,201.302815721573,0.472550050406346,0.079035034009782,855.286996385516,70059001,1
10364001,2019.80147260274,32.384995,64.61404,6,5.95764149761477,25.5126718991905,5.57880961028935,36.6063839268881,201.504494817312,0.478723468359054,0.0872500138831823,765.456242056272,70059001,1
10364001,2019.80147260274,32.384995,64.61404,8,7.94484929570791,25.5091249853596,5.5787074168063,36.6078309547686,200.722020275254,0.478709394103289,0.0795693473037557,557.398096848819,70059001,1
10365001,2019.87284246575,32.3829183333333,64.6137416666667,4,3.96194164456233,24.1343675725906,5.42453501681507,36.5710387529567,204.246560840581,0.471451724137931,0.0660205128205128,1675.73846153846,70060001,1
10365001,2019.87284246575,32.3829183333333,64.6137416666667,6,5.9606085938352,24.1337924278064,5.42457506500361,36.5711395849276,204.441408179225,0.474669401567641,0.0560525392373337,1135.51670346721,70060001,1
10365001,2019.87284246575,32.3829183333333,64.6137416666667,8,7.94824685505151,24.1340666962797,5.42469872174378,36.5711786220294,204.376872038179,0.472120653527429,0.0471542704084139,945.918240472591,70060001,1
10365001,2019.87284246575,32.3829183333333,64.6137416666667,10,9.93366100423909,24.1290224679824,5.42419300248666,36.5708005467005,204.211877336792,0.471979140390783,0.0510072099663951,749.592576673095,70060001,1
10365001,2019.87284246575,32.3829183333333,64.6137416666667,12,11.9228778810542,24.1224644467394,5.42351537125259,36.5703584295364,204.317536277657,0.471438417611466,0.0550090197186236,626.698379194873,70060001,1
10365001,2019.87284246575,32.3829183333333,64.6137416666667,14,13.9077049754036,24.1222901042834,5.42359037925496,36.5703962650894,204.689170372889,0.472086964213303,0.0553334783808885,531.524985218917,70060001,1
